bedrooms,bathrooms,area,tax_value,year_built,taxamount,fips,sale_date
3.0,2.0,2034.0,779638.0,1926.0,8584.42,6037.0,2017-08-14
4.0,2.5,1921.0,713583.0,1993.0,7718.98,6059.0,2017-08-14
3.0,3.0,2449.0,163167.0,1986.0,2762.1,6037.0,2017-08-14
3.0,2.0,1292.0,455184.0,1978.0,4922.24,6111.0,2017-08-14
2.0,1.0,1066.0,210618.0,1910.0,2586.86,6037.0,2017-08-14
2.0,2.0,1673.0,801088.0,1948.0,9918.15,6037.0,2017-08-14
2.0,1.0,1122.0,266171.0,1947.0,3427.85,6037.0,2017-08-14
6.0,3.5,3382.0,1301000.0,1997.0,14763.6,6059.0,2017-08-14
3.0,2.0,1240.0,208040.0,1971.0,2162.32,6059.0,2017-08-14
3.0,1.0,672.0,228190.0,1924.0,3039.68,6037.0,2017-08-14
3.0,3.0,1660.0,264608.0,1959.0,3252.6,6037.0,2017-08-14
2.0,1.0,1140.0,410000.0,1928.0,4843.9,6059.0,2017-08-14
5.0,5.5,4686.0,1454485.0,1971.0,15539.46,6059.0,2017-08-14
3.0,2.0,1979.0,1423859.0,1960.0,15987.81,6037.0,2017-08-14
4.0,2.0,1546.0,584420.0,1966.0,6407.6,6059.0,2017-08-14
4.0,2.5,2206.0,800017.0,1999.0,10544.02,6059.0,2017-08-14
6.0,4.0,2923.0,772000.0,1964.0,8709.1,6059.0,2017-08-14
4.0,3.0,2287.0,192440.0,1989.0,3376.61,6037.0,2017-08-14
2.0,1.0,1435.0,659912.0,1953.0,7622.75,6037.0,2017-08-14
2.0,2.0,1191.0,148804.0,1954.0,1970.15,6037.0,2017-08-14
4.0,2.5,1796.0,467972.0,1996.0,5610.26,6059.0,2017-08-14
3.0,2.0,1790.0,312923.0,1977.0,3243.0,6059.0,2017-08-14
4.0,2.0,1782.0,124808.0,1959.0,1644.09,6037.0,2017-08-14
4.0,2.0,2032.0,613736.0,1963.0,16485.31,6037.0,2017-08-14
4.0,2.0,1435.0,377672.0,1953.0,4677.23,6037.0,2017-08-14
5.0,3.0,2289.0,788000.0,1971.0,8834.52,6037.0,2017-08-14
3.0,3.0,2275.0,570838.0,1980.0,6750.12,6037.0,2017-08-14
3.0,2.0,1534.0,444179.0,1986.0,6171.48,6059.0,2017-08-14
3.0,2.0,1978.0,574806.0,1925.0,6703.99,6037.0,2017-08-14
2.0,1.5,970.0,366121.0,1973.0,4281.84,6059.0,2017-08-14
4.0,3.0,2246.0,332916.0,1987.0,4417.82,6059.0,2017-08-14
4.0,3.0,2728.0,369262.0,1983.0,4270.56,6059.0,2017-08-14
5.0,4.5,4354.0,1436899.0,1998.0,15194.38,6059.0,2017-08-14
4.0,2.0,1358.0,54779.0,1962.0,599.96,6111.0,2017-08-14
4.0,2.0,1810.0,312123.0,1965.0,3580.28,6059.0,2017-08-14
4.0,3.0,2583.0,746817.0,1919.0,9160.06,6037.0,2017-08-14
3.0,1.0,1076.0,519000.0,1947.0,6135.88,6037.0,2017-08-14
8.0,4.0,3136.0,113485.0,1924.0,1775.83,6037.0,2017-08-14
3.0,2.0,1309.0,593921.0,1962.0,6730.9,6059.0,2017-08-14
3.0,1.0,2087.0,584807.0,1920.0,7209.79,6037.0,2017-08-14
3.0,3.0,1880.0,1418474.0,2011.0,15298.72,6059.0,2017-08-14
3.0,2.0,1482.0,244161.0,1969.0,2597.44,6111.0,2017-08-14
4.0,3.0,2824.0,620304.0,1998.0,7927.78,6059.0,2017-08-14
2.0,1.0,913.0,283501.0,1955.0,3501.95,6037.0,2017-08-14
5.0,6.0,5385.0,4349245.0,2012.0,52141.18,6037.0,2017-08-14
2.0,2.0,2153.0,742000.0,1955.0,8551.4,6059.0,2017-08-14
4.0,2.0,2356.0,654564.0,1959.0,7669.9,6111.0,2017-08-14
4.0,1.5,1226.0,266296.0,1961.0,3312.66,6111.0,2017-08-14
2.0,1.0,1144.0,537022.0,1946.0,7204.94,6037.0,2017-08-14
4.0,3.0,2214.0,432902.0,1988.0,6618.88,6037.0,2017-08-14
3.0,4.0,2858.0,275231.0,1960.0,3586.97,6037.0,2017-08-14
3.0,3.0,1694.0,975521.0,1930.0,11397.98,6059.0,2017-08-14
4.0,2.5,1896.0,70225.0,1966.0,811.7,6059.0,2017-08-14
3.0,2.0,1568.0,261273.0,1987.0,3419.88,6037.0,2017-08-14
4.0,4.0,3562.0,1450241.0,1976.0,17209.33,6037.0,2017-08-14
3.0,2.0,1300.0,129781.0,1962.0,1665.72,6059.0,2017-08-14
3.0,2.0,1106.0,286700.0,1922.0,3694.18,6037.0,2017-08-14
2.0,1.0,970.0,284270.0,1910.0,3519.74,6037.0,2017-08-14
4.0,3.0,2228.0,347986.0,1972.0,4395.04,6059.0,2017-08-14
4.0,3.0,2544.0,430083.0,1981.0,5151.68,6037.0,2017-08-14
4.0,3.0,2024.0,363200.0,1967.0,4222.81,6037.0,2017-08-14
2.0,1.5,1167.0,239596.0,1977.0,2749.56,6059.0,2017-08-14
3.0,3.0,2039.0,344458.0,1977.0,4429.3,6037.0,2017-08-14
3.0,1.0,1167.0,326813.0,1953.0,3867.2,6059.0,2017-08-14
4.0,2.5,2405.0,541015.0,1980.0,6352.62,6111.0,2017-08-14
2.0,2.0,1250.0,362556.0,1962.0,3685.1,6059.0,2017-08-14
3.0,4.0,2950.0,3616013.0,1977.0,38299.46,6059.0,2017-08-14
3.0,2.0,1598.0,596000.0,1966.0,6826.66,6059.0,2017-08-14
4.0,2.0,1551.0,182048.0,1974.0,2035.82,6111.0,2017-08-14
3.0,1.0,1045.0,429000.0,1959.0,5071.54,6059.0,2017-08-14
4.0,2.0,1172.0,658000.0,1964.0,7505.86,6059.0,2017-08-14
3.0,2.0,1826.0,588845.0,1955.0,6516.4,6059.0,2017-08-14
5.0,4.5,3962.0,811694.0,2007.0,14324.74,6111.0,2017-08-14
3.0,2.0,2446.0,406186.0,2003.0,5236.52,6037.0,2017-08-14
4.0,2.5,2220.0,584420.0,1986.0,6040.46,6059.0,2017-08-14
3.0,2.0,1468.0,98355.0,1984.0,1270.3,6037.0,2017-08-14
5.0,2.5,2209.0,418262.0,1968.0,4767.14,6059.0,2017-08-14
3.0,2.0,1628.0,430496.0,1975.0,5010.9,6059.0,2017-08-14
3.0,2.0,1332.0,1589545.0,1953.0,16956.98,6059.0,2017-08-14
4.0,2.0,2275.0,160946.0,1906.0,2254.34,6037.0,2017-08-14
4.0,2.0,1851.0,479908.0,1972.0,5491.76,6059.0,2017-08-14
3.0,1.0,1184.0,343472.0,1951.0,4223.83,6037.0,2017-08-14
2.0,1.0,1146.0,196000.0,1930.0,2943.47,6037.0,2017-08-14
3.0,2.5,2142.0,1449745.0,1980.0,15617.5,6111.0,2017-08-14
3.0,2.0,1527.0,455000.0,1961.0,5275.67,6037.0,2017-08-14
4.0,2.0,1340.0,372791.0,1954.0,4517.51,6037.0,2017-08-14
3.0,2.0,1320.0,359309.0,1965.0,4423.44,6059.0,2017-08-14
3.0,2.0,1825.0,216425.0,1998.0,4163.14,6037.0,2017-08-14
3.0,1.0,1118.0,449000.0,1951.0,5409.28,6037.0,2017-08-14
3.0,2.0,1520.0,634190.0,1955.0,7140.42,6059.0,2017-08-14
4.0,2.0,1575.0,70231.0,1971.0,814.66,6059.0,2017-08-14
3.0,3.0,2518.0,474779.0,1989.0,5798.52,6059.0,2017-08-14
5.0,4.0,4542.0,2427388.0,1933.0,29219.38,6037.0,2017-08-14
2.0,2.0,1220.0,608791.0,1959.0,6655.77,6037.0,2017-08-14
3.0,2.0,1214.0,52240.0,1959.0,1177.96,6059.0,2017-08-14
3.0,2.5,1520.0,340910.0,1976.0,4053.9,6059.0,2017-08-14
5.0,3.0,2289.0,195051.0,1969.0,2414.57,6037.0,2017-08-14
4.0,3.0,3015.0,874037.0,1966.0,10035.44,6037.0,2017-08-14
4.0,3.0,3163.0,559790.0,1986.0,5683.4,6059.0,2017-08-14
2.0,2.0,1549.0,442000.0,1942.0,5384.39,6037.0,2017-08-14
4.0,2.0,2116.0,456340.0,1963.0,4989.6,6059.0,2017-08-14
2.0,2.0,1835.0,78856.0,1942.0,1273.1,6037.0,2017-08-14
3.0,2.5,2039.0,93030.0,1956.0,1278.26,6059.0,2017-08-14
5.0,3.0,2443.0,650000.0,1995.0,8981.5,6037.0,2017-08-14
4.0,3.0,3045.0,638531.0,1967.0,7967.47,6037.0,2017-08-14
3.0,1.0,1129.0,366591.0,1949.0,4583.63,6037.0,2017-08-14
4.0,2.0,1368.0,907441.0,1954.0,10104.46,6059.0,2017-08-14
3.0,2.0,1288.0,90868.0,1956.0,1862.45,6037.0,2017-08-14
5.0,3.0,2475.0,424507.0,1969.0,4888.9,6059.0,2017-08-14
5.0,5.0,5543.0,2730440.0,1995.0,32905.33,6037.0,2017-08-14
3.0,2.0,1511.0,560227.0,1971.0,6514.92,6059.0,2017-08-14
3.0,2.0,1681.0,237136.0,1990.0,3867.98,6037.0,2017-08-14
3.0,3.0,2970.0,1908214.0,2008.0,22846.61,6037.0,2017-08-14
6.0,6.0,4332.0,2821830.0,1950.0,33984.6,6037.0,2017-08-14
3.0,2.0,1526.0,689900.0,1948.0,7602.45,6037.0,2017-08-14
3.0,2.0,2038.0,303469.0,1983.0,3327.38,6111.0,2017-08-15
3.0,3.0,2197.0,458598.0,1992.0,5536.32,6037.0,2017-08-15
5.0,5.0,4077.0,823985.0,1959.0,10227.55,6037.0,2017-08-15
3.0,2.0,1723.0,865796.0,1939.0,10391.23,6037.0,2017-08-15
4.0,3.0,2450.0,439100.0,1975.0,5661.25,6037.0,2017-08-15
2.0,1.0,864.0,400488.0,1924.0,4814.33,6037.0,2017-08-15
3.0,2.0,1908.0,619000.0,1973.0,6592.34,6111.0,2017-08-15
4.0,3.0,2089.0,117573.0,1963.0,1579.63,6037.0,2017-08-15
4.0,2.0,1820.0,218751.0,1948.0,3164.65,6037.0,2017-08-15
4.0,2.0,1544.0,213025.0,1949.0,2806.43,6037.0,2017-08-15
2.0,2.0,1670.0,648990.0,1937.0,7861.88,6037.0,2017-08-15
4.0,2.0,1430.0,580722.0,1955.0,7065.92,6037.0,2017-08-15
4.0,2.0,1287.0,208268.0,1960.0,2698.72,6037.0,2017-08-15
3.0,3.0,1818.0,313182.0,2007.0,3884.16,6037.0,2017-08-15
3.0,1.0,1062.0,35574.0,1926.0,556.42,6037.0,2017-08-15
2.0,1.0,1082.0,62486.0,1950.0,901.06,6037.0,2017-08-15
3.0,2.0,1205.0,156638.0,1964.0,2062.32,6111.0,2017-08-15
3.0,2.0,1277.0,83832.0,1955.0,1137.27,6037.0,2017-08-15
2.0,1.0,832.0,61094.0,1948.0,767.81,6037.0,2017-08-15
4.0,2.0,1311.0,55558.0,1929.0,1019.61,6037.0,2017-08-15
4.0,3.0,3045.0,181440.0,1973.0,2306.73,6037.0,2017-08-15
3.0,1.0,962.0,264059.0,1939.0,4699.89,6037.0,2017-08-15
4.0,2.0,1587.0,463000.0,1959.0,5517.56,6111.0,2017-08-15
4.0,2.5,2122.0,325117.0,1978.0,3471.06,6111.0,2017-08-15
4.0,4.5,4425.0,1584361.0,2011.0,17094.22,6111.0,2017-08-15
5.0,8.0,5816.0,2545289.0,1982.0,29727.71,6037.0,2017-08-15
3.0,2.0,1535.0,324574.0,1960.0,4376.89,6037.0,2017-08-15
2.0,2.0,1304.0,78853.0,1949.0,997.38,6037.0,2017-08-15
3.0,2.0,1573.0,586000.0,1954.0,7140.4,6037.0,2017-08-15
3.0,1.0,1054.0,55659.0,1947.0,959.61,6037.0,2017-08-15
3.0,2.0,1334.0,538468.0,1964.0,5736.52,6111.0,2017-08-15
5.0,3.0,3034.0,1177488.0,1972.0,14298.66,6037.0,2017-08-15
2.0,1.0,862.0,227112.0,1943.0,2794.94,6037.0,2017-08-15
3.0,3.0,1800.0,127870.0,1961.0,1701.09,6037.0,2017-08-15
4.0,2.0,1353.0,64811.0,1959.0,1047.41,6037.0,2017-08-15
4.0,2.0,1729.0,346318.0,1968.0,4165.2,6111.0,2017-08-15
4.0,4.0,2218.0,460903.0,1953.0,5747.7,6037.0,2017-08-15
4.0,2.0,4364.0,1488501.0,1909.0,17193.44,6037.0,2017-08-15
3.0,2.0,1032.0,324675.0,1947.0,3907.86,6037.0,2017-08-15
3.0,2.0,1311.0,438977.0,1951.0,5378.06,6037.0,2017-08-15
3.0,3.0,2346.0,1020881.0,1953.0,12486.39,6037.0,2017-08-15
3.0,2.5,2426.0,512959.0,1953.0,5885.34,6111.0,2017-08-15
2.0,1.0,986.0,815500.0,1946.0,9434.02,6037.0,2017-08-15
4.0,3.0,2314.0,375993.0,1964.0,4571.52,6037.0,2017-08-15
3.0,2.0,1346.0,456661.0,1952.0,8607.18,6037.0,2017-08-15
2.0,1.0,777.0,142961.0,1947.0,1740.43,6037.0,2017-08-15
2.0,2.0,1231.0,33702.0,1929.0,480.13,6037.0,2017-08-15
3.0,2.0,3252.0,1440048.0,1929.0,19533.8,6037.0,2017-08-15
4.0,4.0,3649.0,1769813.0,1941.0,20082.19,6037.0,2017-08-15
2.0,2.0,1404.0,650000.0,1938.0,7703.24,6037.0,2017-08-15
4.0,3.0,2174.0,611000.0,1951.0,7466.09,6037.0,2017-08-15
2.0,1.0,827.0,134080.0,1940.0,1480.44,6037.0,2017-08-15
3.0,2.0,1872.0,1664367.0,1947.0,20105.3,6037.0,2017-08-15
4.0,4.5,3469.0,1210911.0,1961.0,13390.28,6111.0,2017-08-15
3.0,2.0,1252.0,338020.0,1959.0,3839.78,6111.0,2017-08-15
2.0,1.0,872.0,402597.0,1949.0,4971.86,6037.0,2017-08-15
3.0,2.0,1044.0,441551.0,1954.0,5357.57,6037.0,2017-08-15
3.0,2.0,1588.0,104951.0,1951.0,1323.82,6037.0,2017-08-15
3.0,2.0,1720.0,1102842.0,1941.0,16098.14,6037.0,2017-08-15
3.0,2.0,1392.0,395946.0,1959.0,4862.95,6037.0,2017-08-15
3.0,1.0,1152.0,166409.0,1952.0,2180.67,6037.0,2017-08-15
3.0,2.0,1961.0,104334.0,1940.0,1468.02,6037.0,2017-08-15
3.0,3.0,2434.0,196234.0,1953.0,2683.37,6037.0,2017-08-15
2.0,1.0,875.0,112508.0,1923.0,1355.51,6037.0,2017-08-15
4.0,2.0,2718.0,1499000.0,1973.0,18595.29,6037.0,2017-08-15
4.0,2.0,1624.0,496412.0,1973.0,6146.53,6037.0,2017-08-15
4.0,3.0,1818.0,419908.0,2005.0,5201.22,6111.0,2017-08-15
5.0,4.0,3899.0,1111000.0,2001.0,13645.42,6037.0,2017-08-15
3.0,2.0,1768.0,543981.0,1964.0,6358.66,6037.0,2017-08-15
4.0,3.0,2337.0,885000.0,1963.0,10174.74,6037.0,2017-08-15
7.0,7.0,7324.0,3345000.0,1989.0,40454.44,6037.0,2017-08-15
3.0,2.0,1172.0,310709.0,1966.0,3296.9,6111.0,2017-08-15
3.0,2.0,1799.0,464594.0,1976.0,5766.11,6037.0,2017-08-15
2.0,2.0,894.0,146100.0,1904.0,1891.22,6037.0,2017-08-15
4.0,3.0,2166.0,321108.0,1999.0,3757.62,6111.0,2017-08-15
4.0,2.0,2004.0,124757.0,1971.0,1603.67,6037.0,2017-08-15
3.0,2.0,1280.0,364080.0,1954.0,4492.71,6037.0,2017-08-15
4.0,3.0,2130.0,1222000.0,1949.0,14855.11,6037.0,2017-08-15
4.0,3.0,2045.0,72435.0,1967.0,1364.25,6037.0,2017-08-15
0.0,0.0,1440.0,99309.0,1972.0,1038.8,6111.0,2017-08-15
5.0,4.0,2235.0,1094559.0,1952.0,13217.48,6037.0,2017-08-15
3.0,3.0,3206.0,1287992.0,1990.0,14214.96,6111.0,2017-08-15
2.0,2.0,1506.0,742727.0,1946.0,9117.91,6037.0,2017-08-15
4.0,2.0,1197.0,261538.0,1961.0,3486.99,6037.0,2017-08-15
3.0,3.0,2235.0,543158.0,2000.0,6664.6,6037.0,2017-08-15
3.0,1.0,1909.0,933715.0,1925.0,10736.46,6037.0,2017-08-15
4.0,2.5,2075.0,209978.0,1968.0,2307.74,6111.0,2017-08-15
3.0,2.0,1732.0,670596.0,1957.0,7887.34,6037.0,2017-08-15
3.0,2.0,1488.0,413803.0,1955.0,5196.63,6037.0,2017-08-15
3.0,1.0,1023.0,135208.0,1956.0,1801.03,6037.0,2017-08-15
3.0,1.0,979.0,494000.0,1960.0,5208.88,6111.0,2017-08-15
3.0,3.0,2143.0,290160.0,1976.0,3095.96,6111.0,2017-08-15
4.0,2.5,2828.0,625000.0,2000.0,7143.64,6111.0,2017-08-15
3.0,3.0,2116.0,2988450.0,1948.0,35742.63,6037.0,2017-08-15
4.0,4.0,2373.0,177884.0,1937.0,2261.61,6037.0,2017-08-15
3.0,1.0,1200.0,215365.0,1925.0,2680.37,6037.0,2017-08-15
4.0,2.0,2190.0,150590.0,1977.0,2504.57,6037.0,2017-08-15
3.0,2.0,2089.0,723285.0,1935.0,8856.23,6037.0,2017-08-15
3.0,2.0,1461.0,141547.0,1968.0,1876.8,6037.0,2017-08-15
3.0,3.0,2379.0,1110969.0,1952.0,12924.96,6037.0,2017-08-15
4.0,3.0,2233.0,1218299.0,1923.0,14137.65,6037.0,2017-08-15
2.0,2.0,1428.0,296840.0,1964.0,3725.72,6037.0,2017-08-15
2.0,1.0,865.0,37851.0,1940.0,847.45,6037.0,2017-08-15
3.0,2.0,1744.0,670944.0,1950.0,8938.36,6111.0,2017-08-15
2.0,1.0,1056.0,114127.0,1941.0,1404.07,6037.0,2017-08-15
3.0,4.0,2722.0,1908669.0,1930.0,22958.2,6037.0,2017-08-15
5.0,3.0,2550.0,470612.0,1944.0,5224.42,6037.0,2017-08-15
4.0,6.0,3802.0,1962336.0,1939.0,21839.34,6037.0,2017-08-15
4.0,2.0,2256.0,210736.0,1972.0,2592.97,6037.0,2017-08-15
7.0,8.0,9368.0,15533020.0,1928.0,214289.27,6037.0,2017-08-15
3.0,3.0,2362.0,308834.0,1951.0,3882.86,6037.0,2017-08-15
3.0,4.0,3228.0,219910.0,1957.0,2890.64,6037.0,2017-08-15
3.0,1.0,1021.0,59795.0,1944.0,993.42,6037.0,2017-08-15
2.0,1.0,1690.0,448484.0,1950.0,4791.52,6111.0,2017-08-15
4.0,3.0,2626.0,913724.0,1956.0,11218.42,6037.0,2017-08-15
4.0,3.0,2696.0,539950.0,1940.0,6653.53,6037.0,2017-08-15
3.0,2.0,1263.0,553000.0,1954.0,6785.8,6037.0,2017-08-15
3.0,2.0,1292.0,105635.0,1949.0,1317.6,6037.0,2017-08-15
4.0,3.0,3634.0,2295000.0,1950.0,26471.38,6037.0,2017-08-15
4.0,1.0,1288.0,164190.0,1953.0,2430.32,6037.0,2017-08-15
3.0,2.0,2165.0,457066.0,1950.0,5418.53,6037.0,2017-08-15
4.0,3.0,3007.0,469962.0,1941.0,5874.09,6037.0,2017-08-15
1.0,1.0,650.0,400000.0,1946.0,4892.14,6037.0,2017-08-15
4.0,2.0,1698.0,60860.0,1926.0,1106.01,6037.0,2017-08-15
3.0,2.0,1632.0,403190.0,1965.0,4708.28,6111.0,2017-08-15
3.0,2.0,2111.0,128382.0,1911.0,2231.02,6037.0,2017-08-15
4.0,2.5,1898.0,101510.0,1974.0,1198.8,6059.0,2017-08-15
3.0,2.0,1692.0,520822.0,1977.0,7148.09,6037.0,2017-08-15
3.0,4.0,2853.0,360000.0,2005.0,4569.73,6037.0,2017-08-15
3.0,2.0,1128.0,673097.0,1965.0,7411.78,6059.0,2017-08-15
4.0,2.0,3238.0,330182.0,1932.0,4229.66,6037.0,2017-08-15
3.0,1.0,1128.0,67475.0,1924.0,1554.85,6037.0,2017-08-15
3.0,1.0,1000.0,115421.0,1958.0,1685.77,6037.0,2017-08-15
3.0,2.5,1720.0,518671.0,1998.0,5880.04,6059.0,2017-08-15
2.0,1.0,1112.0,305481.0,1965.0,3649.44,6037.0,2017-08-15
4.0,3.0,3708.0,310023.0,2005.0,7107.93,6037.0,2017-08-15
3.0,2.0,1370.0,300303.0,1986.0,3803.19,6037.0,2017-08-15
2.0,1.0,1416.0,405000.0,1947.0,4978.93,6037.0,2017-08-15
4.0,3.0,2570.0,323632.0,2010.0,8013.83,6037.0,2017-08-15
2.0,2.0,1883.0,78965.0,1955.0,1204.64,6059.0,2017-08-15
3.0,2.0,1465.0,77960.0,1956.0,1117.56,6059.0,2017-08-15
3.0,2.0,1468.0,329493.0,1979.0,3986.76,6037.0,2017-08-15
6.0,4.0,3529.0,408000.0,2005.0,5931.94,6037.0,2017-08-15
4.0,2.0,1357.0,329519.0,1962.0,3958.63,6037.0,2017-08-15
3.0,3.5,3730.0,493884.0,2009.0,5091.62,6059.0,2017-08-15
4.0,2.0,2017.0,121110.0,1960.0,1509.91,6037.0,2017-08-15
3.0,3.0,2085.0,647208.0,1966.0,6615.28,6059.0,2017-08-15
4.0,3.0,2326.0,345323.0,2000.0,6541.94,6037.0,2017-08-15
3.0,3.0,2895.0,149515.0,1994.0,2186.79,6037.0,2017-08-15
3.0,2.0,1320.0,86065.0,1968.0,833.38,6059.0,2017-08-15
4.0,2.0,1550.0,408009.0,1957.0,5088.23,6037.0,2017-08-15
4.0,3.0,3033.0,694055.0,2008.0,8630.83,6037.0,2017-08-15
4.0,2.0,1858.0,460235.0,1977.0,5799.14,6037.0,2017-08-15
3.0,2.0,1684.0,776651.0,1965.0,1125.66,6059.0,2017-08-15
4.0,3.0,2531.0,539747.0,1999.0,7367.97,6037.0,2017-08-15
2.0,1.0,1064.0,325000.0,1946.0,278.67,6037.0,2017-08-15
3.0,2.0,1272.0,327118.0,1964.0,4136.45,6037.0,2017-08-15
5.0,3.0,2354.0,818072.0,1993.0,8447.96,6059.0,2017-08-15
4.0,4.0,3790.0,2986828.0,1953.0,31622.32,6059.0,2017-08-15
2.0,2.5,1262.0,595431.0,1986.0,6687.2,6059.0,2017-08-15
2.0,1.0,864.0,341197.0,1950.0,3871.94,6059.0,2017-08-15
5.0,3.0,2014.0,275855.0,1973.0,3448.81,6037.0,2017-08-15
3.0,3.0,3261.0,735262.0,1968.0,7980.22,6059.0,2017-08-15
3.0,2.0,1602.0,279960.0,1977.0,3429.11,6037.0,2017-08-15
4.0,3.0,1882.0,296741.0,1977.0,3004.14,6059.0,2017-08-15
4.0,1.0,1402.0,47163.0,1949.0,678.24,6037.0,2017-08-15
2.0,3.5,2305.0,134881.0,1995.0,1097.56,6059.0,2017-08-15
5.0,3.0,1647.0,360910.0,1954.0,4646.35,6037.0,2017-08-15
4.0,3.0,2698.0,1774016.0,1920.0,21334.76,6037.0,2017-08-15
4.0,3.0,1888.0,821064.0,1906.0,9893.51,6037.0,2017-08-15
3.0,2.0,1531.0,452517.0,1976.0,5022.42,6059.0,2017-08-15
3.0,2.5,2244.0,102978.0,1954.0,1418.7,6059.0,2017-08-15
3.0,2.0,1539.0,114486.0,1989.0,2148.61,6037.0,2017-08-15
3.0,2.0,2054.0,469098.0,1963.0,5848.93,6037.0,2017-08-15
3.0,2.0,1225.0,287941.0,1956.0,3460.71,6037.0,2017-08-15
4.0,2.0,1538.0,78030.0,1955.0,1303.56,6037.0,2017-08-15
3.0,2.0,1849.0,1303752.0,1928.0,15769.64,6037.0,2017-08-15
3.0,2.0,1320.0,169745.0,1965.0,2360.38,6059.0,2017-08-15
3.0,2.5,1240.0,424568.0,1964.0,5108.38,6059.0,2017-08-15
3.0,2.0,1656.0,235006.0,1968.0,3045.34,6059.0,2017-08-15
3.0,2.0,1260.0,453470.0,1928.0,5329.32,6059.0,2017-08-15
4.0,2.0,1716.0,355696.0,1962.0,4393.19,6037.0,2017-08-15
2.0,2.0,1344.0,244336.0,1960.0,3072.83,6037.0,2017-08-15
4.0,2.0,1246.0,117067.0,1957.0,2086.65,6037.0,2017-08-15
4.0,4.0,3058.0,1284876.0,1941.0,14377.6,6037.0,2017-08-15
4.0,2.5,2090.0,100457.0,1968.0,1456.98,6059.0,2017-08-15
3.0,1.0,1588.0,490512.0,1952.0,5584.02,6059.0,2017-08-15
2.0,2.0,1352.0,2817318.0,1923.0,33846.68,6037.0,2017-08-15
3.0,2.0,1416.0,578692.0,1929.0,7256.8,6037.0,2017-08-15
3.0,2.0,1431.0,305591.0,1961.0,3431.62,6059.0,2017-08-15
4.0,2.0,2075.0,313385.0,1966.0,4092.34,6037.0,2017-08-15
3.0,2.0,1368.0,755451.0,1972.0,8483.18,6059.0,2017-08-15
2.0,2.0,1340.0,533000.0,1950.0,6978.87,6037.0,2017-08-15
3.0,2.5,2635.0,1087565.0,1978.0,12810.1,6059.0,2017-08-15
3.0,2.0,1525.0,488169.0,1956.0,5652.85,6037.0,2017-08-15
4.0,2.0,1640.0,534051.0,1960.0,6574.04,6037.0,2017-08-15
4.0,4.0,3054.0,1167537.0,2006.0,11833.36,6059.0,2017-08-15
3.0,1.0,1112.0,336438.0,1953.0,4012.67,6037.0,2017-08-15
3.0,2.0,1220.0,280562.0,1961.0,4359.25,6037.0,2017-08-15
3.0,1.0,1030.0,562784.0,1950.0,6960.7,6037.0,2017-08-15
4.0,2.0,1144.0,45304.0,1961.0,1029.83,6037.0,2017-08-15
3.0,2.0,1365.0,175282.0,1961.0,2369.15,6037.0,2017-08-15
3.0,2.5,1636.0,331073.0,1994.0,3248.6,6059.0,2017-08-15
3.0,2.0,1548.0,77611.0,1958.0,1569.83,6037.0,2017-08-15
4.0,3.0,2024.0,303029.0,1948.0,3955.38,6037.0,2017-08-15
4.0,2.5,2706.0,863401.0,1967.0,8990.96,6059.0,2017-08-15
2.0,3.0,1749.0,78856.0,1955.0,1182.73,6037.0,2017-08-15
3.0,2.0,1509.0,459000.0,1954.0,5636.4,6037.0,2017-08-15
3.0,3.0,2272.0,804911.0,1947.0,9829.16,6037.0,2017-08-15
3.0,3.5,3589.0,1144258.0,1997.0,11933.42,6059.0,2017-08-15
3.0,3.0,1488.0,308014.0,1960.0,3886.8,6037.0,2017-08-15
3.0,2.0,1323.0,310021.0,1959.0,3864.84,6037.0,2017-08-15
4.0,3.0,2197.0,447826.0,1957.0,5507.85,6037.0,2017-08-15
3.0,2.0,1320.0,49655.0,1960.0,847.66,6037.0,2017-08-15
4.0,3.0,2477.0,865468.0,1963.0,10567.06,6037.0,2017-08-15
4.0,2.5,1943.0,393764.0,1989.0,3932.5,6059.0,2017-08-15
4.0,2.5,1776.0,295362.0,1995.0,2936.74,6059.0,2017-08-15
3.0,3.0,2600.0,600214.0,1975.0,6131.06,6059.0,2017-08-15
6.0,6.5,4951.0,1404318.0,2004.0,20175.98,6059.0,2017-08-15
3.0,2.0,1363.0,69330.0,1962.0,1109.71,6037.0,2017-08-15
3.0,2.0,1042.0,423891.0,1955.0,5015.78,6037.0,2017-08-15
5.0,4.0,3107.0,600800.0,2000.0,8026.82,6059.0,2017-08-15
3.0,2.0,1727.0,386849.0,1987.0,8859.1,6037.0,2017-08-15
6.0,6.0,4468.0,2795941.0,2013.0,31016.74,6037.0,2017-08-15
4.0,4.0,4049.0,870686.0,1952.0,10156.97,6037.0,2017-08-15
2.0,2.0,1364.0,94808.0,1958.0,1099.71,6037.0,2017-08-15
5.0,5.0,3762.0,774432.0,2014.0,15497.39,6037.0,2017-08-15
3.0,2.0,1944.0,93948.0,1962.0,6006.31,6037.0,2017-08-15
6.0,6.5,5563.0,294653.0,1997.0,3500.52,6059.0,2017-08-15
4.0,4.5,3810.0,182027.0,1998.0,2123.78,6059.0,2017-08-15
4.0,3.5,4138.0,1719850.0,1992.0,19052.72,6059.0,2017-08-15
2.0,3.0,2611.0,740390.0,1957.0,9027.48,6037.0,2017-08-15
3.0,3.5,3352.0,759410.0,1999.0,10754.98,6059.0,2017-08-15
